0.254233	0	-0.00171572	25.6956	0	-0.180035	
0.28112	0	-0.00175976	25.6956	-0.0340339	-0.181633	
0.263252	0	-0.00166567	25.6956	-0.0340339	-0.185362	
0.269208	0	-0.00177939	25.6956	-0.0340339	-0.202939	
0.288778	0	-0.00221649	27.1931	-0.0340339	-0.233833	
0.291501	-0.00612611	-0.00233224	27.1931	-0.153153	-0.257802	
0.243853	-0.0148048	-0.00249278	27.1931	-0.153153	-0.281771	
0.294734	-0.00306305	-0.00280032	27.1931	-0.153153	-0.304675	
0.288608	0	-0.00307385	28.078	-0.153153	-0.313197	
0.25117	-0.00153153	-0.00289604	28.078	-0.476475	-0.292424	
0.290139	0	-0.0026586	28.078	-0.476475	-0.270053	
0.269208	0	-0.00264392	28.078	-0.476475	-0.262596	
0.257296	0	-0.0025544	26.6996	-0.476475	-0.256204	
0.290139	0	-0.00234763	26.6996	0	-0.232235	
0.288778	0	-0.00204288	26.6996	0	-0.210929	
0.284183	0	-0.00153132	26.6996	0	-0.170448	
0.273633	0	-0.00157347	28.4183	0	-0.159795	
0.257296	-0.00748746	-0.00172282	28.4183	-0.187187	-0.158729	
0.219859	-0.0119119	-0.00117104	28.4183	-0.187187	-0.0894849	
0.294564	-0.0119119	-2.30222e-06	28.4183	-0.187187	-0	
0.267677	-0.0239939	0.000437869	26.0359	-0.187187	0.0330242	
0.278227	-0.0359058	0.000240783	26.0359	-2.09309	0.0260998	
0.234834	-0.0359058	0.000328845	26.0359	-2.09309	0.0420792	
0.260189	-0.0284183	0.000766376	26.0359	-2.09309	0.0511343	
0.290139	-0.0343743	0.000257629	26.4444	-2.09309	-0.00585913	
0.266315	-0.0359058	-0.000307728	26.4444	-3.35234	-0.0388833	
0.252702	-0.0299498	-0.000218722	26.4444	-3.35234	-0.0308936	
0.28112	-0.0284183	-0.000350733	26.4444	-3.35234	-0.068179	
0.275334	-0.0297797	-0.000919635	27.2612	-3.35234	-0.113987	
0.24079	-0.027057	-0.00127112	27.2612	-2.87587	-0.149142	
0.273633	-0.0268868	-0.00178698	27.2612	-2.87587	-0.208798	
0.272271	-0.0224624	-0.00260712	27.2612	-2.87587	-0.27751	
0.236195	-0.0253553	-0.00285303	25.9168	-2.87587	-0.29562	
0.308177	-0.018038	-0.00298761	25.9168	-2.31431	-0.315328	
0.25117	-0.0193993	-0.00341652	25.9168	-2.31431	-0.374985	
0.267847	-0.0239939	-0.00403787	25.9168	-2.31431	-0.411737	
0.25117	-0.0222922	-0.00407003	26.5124	-2.31431	-0.414401	
0.24079	-0.0195695	-0.00429594	26.5124	-2.12712	-0.463937	
0.285715	-0.0238237	-0.00469986	26.5124	-2.12712	-0.490037	
0.24079	-0.0209309	-0.00489073	26.5124	-2.12712	-0.49483	
0.236366	-0.0165065	-0.0048179	25.5084	-2.12712	-0.496961	
0.248277	-0.0193993	-0.00499427	25.5084	-2.008	-0.517734	
0.252702	-0.0149749	-0.00531449	25.5084	-2.008	-0.554487	
0.258828	-0.0149749	-0.00565069	25.5084	-2.008	-0.576326	
0.266145	-0.0105505	-0.00566142	25.2532	-2.008	-0.568869	
0.260189	-0.0163363	-0.00571327	25.2532	-1.41241	-0.590175	
0.225815	-0.0134434	-0.00582694	25.2532	-1.41241	-0.596034	
0.248277	-0.0134434	-0.00615367	25.2532	-1.41241	-0.61148	
0.263252	-0.0149749	-0.00599535	25.9168	-1.41241	-0.614144	
0.282652	-0.018038	-0.00621102	25.9168	-1.49749	-0.639711	
0.275334	-0.0134434	-0.00667263	25.9168	-1.49749	-0.674866	
0.282652	-0.0193993	-0.00657306	25.9168	-1.49749	-0.669539	
0.233303	-0.0165065	-0.0064603	26.07	-1.49749	-0.665811	
0.249809	-0.0149749	-0.00703648	26.07	-1.59959	-0.719075	
0.303583	-0.0134434	-0.00735439	26.07	-1.59959	-0.756893	
0.284183	-0.0119119	-0.00758107	26.07	-1.59959	-0.771275	
0.267677	-0.0165065	-0.00776274	27.1931	-1.59959	-0.781395	
0.264784	-0.0149749	-0.00784333	27.1931	-1.41241	-0.80856	
0.284183	-0.0178678	-0.00814183	27.1931	-1.41241	-0.834128	
0.261721	-0.0193993	-0.00852035	27.1931	-1.41241	-0.859695	
0.278057	-0.0105505	-0.00848283	27.4484	-1.41241	-0.854901	
0.28129	-0.00901899	-0.00816663	27.4484	-1.41241	-0.830399	
0.260189	-0.0178678	-0.00817966	27.4484	-1.41241	-0.838389	
0.263252	-0.0193993	-0.00841535	27.4484	-1.41241	-0.858629	
0.261721	-0.0195695	-0.00844458	26.6656	-1.41241	-0.857564	
0.282652	-0.0178678	-0.00856435	26.6656	-1.85485	-0.877272	
0.252872	-0.0149749	-0.00885784	26.6656	-1.85485	-0.901774	
0.273633	-0.0149749	-0.0087129	26.6656	-1.85485	-0.871413	
0.266145	-0.0209309	-0.00836245	27.0059	-1.85485	-0.854368	
0.233303	-0.0328427	-0.00861	27.0059	-2.09309	-0.881001	
0.258828	-0.0268868	-0.00874018	27.0059	-2.09309	-0.895382	
0.312602	-0.0255254	-0.00875314	27.0059	-2.09309	-0.883664	
0.252702	-0.0328427	-0.0084871	26.3252	-2.09309	-0.861293	
0.273803	-0.0374373	-0.0084241	26.3252	-3.06305	-0.874609	
0.273633	-0.0478177	-0.00881806	26.3252	-3.06305	-0.920949	
0.260189	-0.0553051	-0.00933119	26.3252	-3.06305	-0.955039	
0.252872	-0.0583682	-0.00962612	26.4784	-3.06305	-0.964094	
0.282652	-0.076236	-0.00945972	26.4784	-5.93892	-0.957702	
0.276696	-0.0838936	-0.0094066	26.4784	-5.93892	-0.9593	
0.233303	-0.076236	-0.00929122	26.4784	-5.93892	-0.945984	
0.284183	-0.094274	-0.00939458	27.1591	-5.93892	-0.952375	
0.276696	-0.0837234	-0.00945847	27.1591	-8.44041	-0.965692	
0.24079	-0.125585	-0.00965536	27.1591	-8.44041	-0.96729	
0.30052	-0.0777675	-0.00948844	27.1591	-8.44041	-0.953973	
0.252872	-0.07028	-0.00955824	27.108	-8.44041	-0.94918	
0.285715	-0.0598997	-0.00931532	27.108	-7.6236	-0.936929	
0.225815	-0.0478177	-0.00910237	27.108	-7.6236	-0.935331	
0.294564	-0.0418617	-0.00941902	27.108	-7.6236	-0.957169	
0.278227	-0.0449248	-0.0094537	26.5975	-7.6236	-0.955039	
0.246746	-0.0328427	-0.00924426	26.5975	-4.50949	-0.947049	
0.267677	-0.0449248	-0.00931933	26.5975	-4.50949	-0.964626	
0.263252	-0.0387987	-0.00980027	26.5975	-4.50949	-0.997118	
0.237897	-0.0299498	-0.00975903	25.4233	-4.50949	-0.971018	
0.287076	-0.0284183	-0.00912557	25.4233	-3.59058	-0.919884	
0.279759	-0.0389688	-0.00895244	25.4233	-3.59058	-0.916688	
0.273633	-0.0284183	-0.00907926	25.4233	-3.59058	-0.928939	
0.251341	-0.0297797	-0.00942267	27.1931	-3.59058	-0.963028	
0.279589	-0.0284183	-0.00968944	27.1931	-3.06305	-0.971018	
0.263252	-0.0359058	-0.00942052	27.1931	-3.06305	-0.964094	
0.257296	-0.0449248	-0.00934526	27.1931	-3.06305	-0.937461	
0.272101	-0.0418617	-0.00901267	26.9208	-3.06305	-0.917753	
0.272271	-0.0449248	-0.00893869	26.9208	-3.99899	-0.917221	
0.255765	-0.0462861	-0.00924058	26.9208	-3.99899	-0.946516	
0.269208	-0.0627926	-0.00957856	26.9208	-3.99899	-0.979008	
0.272271	-0.0777675	-0.00955256	26.5975	-3.99899	-0.971018	
0.28112	-0.0927424	-0.00944823	26.5975	-6.43241	-0.956637	
0.252702	-0.0986984	-0.00938875	26.5975	-6.43241	-0.948647	
0.264784	-0.104824	-0.00947904	26.5975	-6.43241	-0.971551	
0.258658	-0.0986984	-0.00974024	26.6996	-6.43241	-0.992324	
0.228878	-0.10023	-0.00956144	26.6996	-9.81879	-0.968888	
0.251341	-0.0821919	-0.00945826	26.6996	-9.81879	-0.938527	
0.269208	-0.0867865	-0.00938499	26.6996	-9.81879	-0.944386	
0.234834	-0.0747045	-0.00933881	24.5725	-9.81879	-0.957169	
0.255765	-0.0718116	-0.00947304	24.5725	-8.47445	-0.965692	
0.24079	-0.0627926	-0.00956699	24.5725	-8.47445	-0.968355	
0.264614	-0.0733431	-0.00951013	24.5725	-8.47445	-0.964094	
0.239429	-0.0627926	-0.00958146	24.9809	-8.47445	-0.963028	
0.275164	-0.0418617	-0.00927187	24.9809	-6.38136	-0.938527	
0.219859	-0.0464563	-0.0092025	24.9809	-6.38136	-0.940125	
0.279589	-0.0627926	-0.00954399	24.9809	-6.38136	-0.96143	
0.267847	-0.0447546	-0.00968259	25.9849	-6.38136	-0.997118	
0.25117	-0.0433932	-0.00984636	25.9849	-4.74773	-1.02269	
0.236366	-0.0418617	-0.0102496	25.9849	-4.74773	-1.05198	
0.263252	-0.0524122	-0.0105467	25.9849	-4.74773	-1.05837	
0.255765	-0.0821919	-0.0101143	25.3212	-4.74773	-1.01256	
0.252702	-0.0733431	-0.00987005	25.3212	-5.97295	-1.0131	
0.236366	-0.0986984	-0.0101852	25.3212	-5.97295	-1.0392	
0.249639	-0.118098	-0.0104108	25.3212	-5.97295	-1.05624	
0.251341	-0.0988685	-0.0105228	24.7256	-5.97295	-1.05731	
0.245214	-0.104654	-0.0102733	24.7256	-10.4314	-1.05038	
0.24079	-0.10023	-0.0103829	24.7256	-10.4314	-1.07488	
0.212372	-0.10006	-0.0109315	24.7256	-10.4314	-1.11324	
0.242322	-0.097337	-0.0111587	24.1641	-10.4314	-1.11696	
0.258828	-0.079299	-0.010887	24.1641	-9.5295	-1.10311	
0.218328	-0.0627926	-0.0109418	24.1641	-9.5295	-1.12176	
0.237727	-0.0612611	-0.0114185	24.1641	-9.5295	-1.17129	
0.23041	-0.0493492	-0.0118521	23.1941	-9.5295	-1.20592	
0.234834	-0.0359058	-0.0121066	23.1941	-5.63261	-1.23042	
0.237727	-0.0418617	-0.0122357	23.1941	-5.63261	-1.23202	
0.219859	-0.0359058	-0.0123945	23.1941	-5.63261	-1.25439	
0.212372	-0.0239939	-0.0128882	22.9218	-5.63261	-1.30925	
0.233303	-0.0103803	-0.013307	22.9218	-3.21621	-1.3444	
0.239429	-0.00748746	-0.0134962	22.9218	-3.21621	-1.3721	
0.246746	-0.00595594	-0.013901	22.9218	-3.21621	-1.39607	
0.243683	-0.00306305	-0.0136684	23.6706	-3.21621	-1.36092	
0.255765	0	-0.012997	23.6706	-0.408407	-1.31085	
0.234834	0	-0.0127901	23.6706	-0.408407	-1.27623	
0.231941	0	-0.0120631	23.6706	-0.408407	-1.19153	
0.234664	0.00306305	-0.0111632	24.045	-0.408407	-1.1159	
0.228878	0	-0.0105331	24.045	0.0850848	-1.04293	
0.24079	0	-0.00960098	24.045	0.0850848	-0.955039	
0.237897	0.00289288	-0.00914467	24.045	0.0850848	-0.929472	
0.224284	0	-0.00913192	23.2962	0.0850848	-0.922015	
0.189909	0.00595594	-0.00898756	23.2962	0.153153	-0.907633	
0.222922	0.00306305	-0.0087439	23.2962	0.153153	-0.877805	
0.219859	0.00595594	-0.00820158	23.2962	0.153153	-0.819213	
0.207947	0.00595594	-0.00784842	21.3223	0.153153	-0.794179	
0.195865	0.012082	-0.00758583	21.3223	0.595594	-0.76222	
0.194334	0.00595594	-0.00723844	21.3223	0.595594	-0.731326	
0.18106	0.00884882	-0.00705338	21.3223	0.595594	-0.719608	
0.187016	0.0149749	-0.00699155	19.2632	0.595594	-0.704694	
0.165915	0.0134434	-0.00671627	19.2632	1.05505	-0.679127	
0.142092	0.012082	-0.00652245	19.2632	1.05505	-0.65569	
0.185485	0.0134434	-0.00613883	19.2632	1.05505	-0.61734	
0.179529	0.0149749	-0.00580521	16.8298	1.05505	-0.587511	
0.152472	0.0119119	-0.00562199	16.8298	1.34434	-0.569934	
0.131711	0.0119119	-0.00544488	16.8298	1.34434	-0.543834	
0.168978	0.012082	-0.00501085	16.8298	1.34434	-0.499092	
0.155535	0.0134434	-0.00467521	15.4514	1.34434	-0.481514	
0.139029	0.0134434	-0.00460722	15.4514	1.2082	-0.470329	
0.128648	0.00901899	-0.00446162	15.4514	1.2082	-0.447425	
0.13018	0.00884882	-0.00415665	15.4514	1.2082	-0.418129	
0.118098	0.00901899	-0.00379878	13.1711	1.2082	-0.382442	
0.128648	0.00901899	-0.00344611	13.1711	1.05505	-0.348352	
0.13018	0.0119119	-0.0031848	13.1711	1.05505	-0.322785	
0.125585	0.0119119	-0.0029476	13.1711	1.05505	-0.300946	
0.0896794	0.0105505	-0.0028308	12.3033	1.05505	-0.295087	
0.116736	0.00901899	-0.00283336	12.3033	1.08909	-0.292424	
0.107717	0.00595594	-0.00262578	12.3033	1.08909	-0.264194	
0.0941038	0.00901899	-0.00225566	12.3033	1.08909	-0.226376	
0.0986984	0.0119119	-0.0019145	10.2953	1.08909	-0.19708	
0.10023	0.00595594	-0.00172227	10.2953	0.833831	-0.180035	
0.0927424	0.00306305	-0.00165183	10.2953	0.833831	-0.174176	
0.079299	0.00595594	-0.0015613	10.2953	0.833831	-0.162458	
0.0747045	0.00595594	-0.00138073	8.86584	0.833831	-0.14275	
0.0733431	0.00306305	-0.00114005	8.86584	0.527526	-0.11665	
0.0687485	0.00289288	-0.000892307	8.86584	0.527526	-0.0921482	
0.0658556	0	-0.000699863	8.86584	0.527526	-0.0761687	
0.0583682	0	-0.000546432	6.84082	0.527526	-0.0633852	
0.0522421	0.00153153	-0.000439224	6.84082	0.119119	-0.0537975	
0.0614312	0	-0.000352085	6.84082	0.119119	-0.0431445	
0.0493492	0.00306305	-0.000214716	6.84082	0.119119	-0.0292957	
0.0462861	0	-0.000100426	5.30929	0.119119	-0.0159795	
0.0464563	0	5.90119e-05	5.30929	0.0850848	-0	
0.0447546	0.00289288	0.000213757	5.30929	0.0850848	0.0133162	
0.0389688	0.00306305	0.000294217	5.30929	0.0850848	0.0191753	
0.0268868	0.00289288	0.000308131	4.18617	0.0850848	0.0202406	
0.0239939	0	0.000295904	4.18617	0.22122	0.0186427	
0.0268868	0.00306305	0.000303384	4.18617	0.22122	0.0202406	
0.0178678	0	0.000343617	4.18617	0.22122	0.0234365	
0.0165065	0	0.000293318	2.2122	0.22122	0.0165121	
0.0149749	0.00289288	0.000258326	2.2122	0.0850848	0.0159795	
0.00595594	0	0.000357417	2.2122	0.0850848	0.0271651	
0	0	0.000439444	2.2122	0.0850848	0.0335569	
0	0	0.000324469	0.680678	0.0850848	0.028763	
0.00153153	0	0.000106744	0.680678	0.0850848	0.0175774	
0	-0.00136136	-2.50336e-05	0.680678	0.0850848	0.00479384	
0	0	-0.000147501	0.680678	0.0850848	-0.00798973	
-0.00306305	0	-0.000262748	-0.0340339	0.0850848	-0.0175774	
-0.00595594	0	-0.000321083	-0.0340339	-0.0340339	-0.0223712	
-0.00595594	0	-0.000337161	-0.0340339	-0.0340339	-0.0229039	
-0.00901899	0	-0.000326891	-0.0340339	-0.0340339	-0.0218386	
-0.00595594	0	-0.000293281	-0.595594	-0.0340339	-0.0175774	
-0.00595594	0	-0.000243193	-0.595594	0	-0.0117183	
-0.00595594	0	-0.000182067	-0.595594	0	-0.00532648	
-0.00306305	0	-0.000109862	-0.595594	0	-0	
-0.00289288	0	-7.81337e-05	-0.510509	0	0.00639178	
-0.00306305	0	-8.78407e-06	-0.510509	0	0.0111856	
0	0	2.01887e-05	-0.510509	0	0.0133162	
-0.00289288	0	2.62182e-05	-0.510509	0	0.0133162	
0	0	9.58083e-06	-0.136136	0	0.0111856	
0	0	-3.55747e-05	-0.136136	0	0.00585913	
0	0	-0.000110159	-0.136136	0	-0	
0	0	-0.000109867	-0.136136	0	-0	
0	0	-0.000110604	0	0	-0	
0	0	-0.000110561	0	0	-0	
0.00136136	0	-0.000109776	0	0	-0	
0	0	-0.000109563	0	0	-0	
0	0	-0.000110119	0.0340339	0	-0	
0	0	-0.000109902	0.0340339	0	-0	
0	0	-0.00010992	0.0340339	0	-0	
0	0	-0.000110212	0.0340339	0	-0	
0	0	-0.000110332	0	0	-0	
